id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c,GlobalSymmetryFeatures|spacegroup_num,GlobalSymmetryFeatures|crystal_system_int,hull_distance
71465098,0.5,0.12987012987012989,0.5615099150499223,0.5,0.12987012987012989,0.5615099150499223,0.0,0.41801575031975374,0.88,0.6875,0.25757575757575757,0.8571428571428574,0.18934911242603553,0.88,0.06711546863883264,0.06711546863883262,0.056268889298384556,0.06429421718760903,0.12121212121212122,0.12121212121212122,0.10404624277456628,0.10204081632653057,0.7439024390243903,0.27777777777777757,0.18699186991869918,0.5538461538461541,0.16541353383458626,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5555555555555556,0.5555555555555556,0.4166666666666667,0.6521739130434782,0.0,0.0,0.0,0.0,0.2,0.2,0.2033898305084746,0.22033898305084748,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.6000000000000001,0.0,0.2222222222222222,0.36842105263157904,0.23529411764705882,0.6666666666666666,1.0,0.75,0.4166666666666667,0.0,0.44256120527306886,0.5042735042735044,0.5652173913043472,0.0,1.513981549024165e-08,0.01506309817593511,0.27441160283989513,0.31423673642071975,0.033649648143999684,1.0,0.0,0.306714451714285
94715302,0.5,0.14285714285714288,0.21062696439165385,0.5,0.14285714285714288,0.21062696439165385,0.0,0.3212780212924574,0.88,1.0,0.33333333333333337,0.8991596638655466,0.21893491124260359,0.88,0.06711546863883264,0.06711546863883262,0.05865157453609151,0.06190577468951786,0.12121212121212122,0.12121212121212122,0.09248554913294804,0.11224489795918363,0.7439024390243903,1.0,0.5040650406504065,0.6738461538461542,0.35714285714285704,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.5555555555555556,0.5555555555555556,0.4166666666666667,0.6521739130434782,0.0,0.0,0.0,0.0,0.2,0.2,0.22033898305084743,0.22033898305084748,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.4,0.0,0.3333333333333333,0.31578947368421056,0.29411764705882354,0.6666666666666666,1.0,0.9999999999999999,0.4166666666666667,0.0,0.41767554479418845,0.6016483516483516,0.5403726708074542,0.0,0.6979404127725588,0.011386736099026074,0.28100427259195987,0.317596090450276,0.05049888132761778,1.0,0.0,0.3625982911120005
32468591,1.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.6126440553879556,1.0,0.467391300924267,0.88,0.4375,0.19696969696969696,0.8235294117647057,0.16568047337278105,0.88,0.17063233761713406,0.17063233761713403,0.14724586241825577,0.14518536045345695,0.12121212121212122,0.12121212121212122,0.17919075144508675,0.15816326530612246,0.7439024390243903,0.0,0.06504065040650406,0.4984615384615387,0.0977443609022552,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.44,0.44,0.3559322033898305,0.3559322033898305,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,1.0,0.5,0.8333333333333334,0.0,0.2683615819209044,0.2564102564102565,0.8260869565217394,0.0,2.647427200025445e-08,0.004459957938039633,0.16454459613064074,0.2582531055380509,0.08880254106240687,1.0,0.0,0.2064950639999985
98016472,1.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.6126440553879556,1.0,0.49933469732183516,0.88,0.375,0.18181818181818182,0.8151260504201684,0.15976331360946744,0.88,0.06711546863883264,0.06711546863883262,0.049962456393711364,0.07061588826799814,0.12121212121212122,0.12121212121212122,0.12716763005780318,0.11224489795918363,0.7439024390243903,0.0,0.06504065040650406,0.46461538461538476,0.08270676691729302,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5555555555555556,0.5555555555555556,0.4166666666666667,0.6521739130434782,0.0,0.0,0.0,0.0,0.2,0.2,0.1864406779661017,0.23728813559322037,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,1.0,0.5,0.4166666666666667,0.0,0.4693611473272496,0.39940828402366974,0.591973244147158,0.0,1.6183456051548407e-08,0.0,0.10781814907381729,0.22934767356844232,0.07475250727455847,1.0,0.0,0.1913137879250026
10857693,1.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.6126440553879556,1.0,0.48173302698466636,0.88,0.5,0.21212121212121213,0.8319327731092436,0.17159763313609466,0.88,0.45458721429652343,0.4545872142965234,0.24783831695260727,0.24602087560877445,0.2272727272727273,0.2272727272727273,0.28901734104046234,0.2551020408163265,0.7439024390243903,0.0,0.06504065040650406,0.48307692307692324,0.0789473684210524,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.44,0.44,0.3559322033898305,0.3559322033898305,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,1.0,0.5,0.8333333333333334,0.0,0.2683615819209044,0.2564102564102565,0.8260869565217394,0.0,8.746786724298283e-08,0.3584497097674738,0.28935701700913763,0.32185230816768,0.12227204979505858,1.0,0.0,0.2848120820000028
16958274,1.0,0.48051948051948057,0.8943236181411963,1.0,0.48051948051948057,0.8943236181411963,0.0,0.3349733645801367,0.78,0.125,0.19696969696969696,0.6974789915966387,0.2248520710059172,0.78,0.314366388499777,0.314366388499777,0.31605646448932834,0.31440385802678145,0.4545454545454546,0.4545454545454546,0.44508670520231175,0.3928571428571428,0.7195121951219513,0.2222222222222224,0.17886178861788615,0.64,0.09398496240601505,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.2711864406779661,0.28813559322033905,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,0.0,0.24999999999999994,0.75,0.0,0.23127392017495849,0.20843672456575724,0.8793828892005617,0.0,4.051811092920893e-08,0.2843694169979836,0.3338978549753911,0.3445484622127549,0.16536478117639825,1.0,0.0,0.0291058184838703
93608745,0.0,0.5194805194805195,0.8862640899738712,0.0,0.5194805194805195,0.8862640899738712,0.0,0.2696860506233552,0.96,0.125,0.06060606060606061,0.8487394957983195,0.0650887573964497,0.96,0.35717534434906506,0.35717534434906495,0.3463870437369228,0.3448077247735259,0.2727272727272727,0.2727272727272727,0.3063583815028899,0.2704081632653061,0.7195121951219513,0.444444444444444,0.2764227642276422,0.7138461538461539,0.2293233082706765,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3728813559322034,0.37288135593220345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2222222222222222,0.36842105263157904,0.3529411764705882,0.3333333333333333,0.0,0.24999999999999994,1.0,0.0,0.15254237288135564,0.15592515592515635,0.9694477085781441,0.0,2.5760386529857732e-08,0.19892486468938486,0.4767844557408947,0.41735750579178005,0.12915140140634068,1.0,0.0,0.2518492163333352
12064358,1.0,0.5064935064935066,0.5344028880501874,1.0,0.5064935064935066,0.5344028880501874,0.0,0.31297448756053764,0.9,0.125,0.10606060606060606,0.7983193277310925,0.1183431952662722,0.9,0.34586214321720005,0.34586214321720005,0.3383715260335236,0.3367728392485601,0.33333333333333337,0.33333333333333337,0.35260115606936415,0.3112244897959184,0.7195121951219513,0.2962962962962965,0.21138211382113822,0.6646153846153846,0.13909774436090208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.4,0.4,0.3389830508474576,0.33898305084745767,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.8,0.0,0.1111111111111111,0.4736842105263157,0.1764705882352941,0.6666666666666666,0.0,0.24999999999999994,0.9166666666666666,0.0,0.17578692493946824,0.17142857142857176,0.9428571428571437,0.0,3.964082429580299e-08,0.22239632069337184,0.3077128061915685,0.3312056546048642,0.1493486234216402,1.0,0.0,0.1449997578333342
95240316,1.0,0.8961038961038962,0.46985092712974774,1.0,0.8961038961038962,0.46985092712974774,0.0,0.22729966133649726,0.8,0.125,0.18181818181818182,0.7142857142857143,0.20710059171597636,0.8,0.8560194070060663,0.856019407006066,0.6998231197738435,0.8199275124189651,0.5757575757575758,0.5757575757575758,0.5375722543352598,0.4846938775510203,0.7195121951219513,0.5925925925925922,0.34146341463414637,0.7630769230769232,0.31954887218045097,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.6666666666666667,0.6521739130434782,1.0,1.0,0.6666666666666666,1.0,0.68,0.68,0.7457627118644068,0.7457627118644069,0.0,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,1.0,0.24999999999999994,0.6666666666666667,0.6666666666666666,0.06463659867854119,0.05475880052151248,0.3470891672807667,0.7627118644067804,6.033644934438008e-08,0.2344419940264611,0.2922388412482516,0.3233207689459752,0.17965472884121655,1.0,0.0,0.1675703210000012
85397462,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.4962940948556317,0.9400000000000001,0.125,0.07575757575757576,0.8319327731092436,0.08284023668639054,0.9400000000000001,0.15265325415123912,0.1526532541512391,0.15436264210969752,0.15231933635408842,0.030303030303030304,0.030303030303030304,0.12138728323699427,0.10714285714285711,0.7195121951219513,0.0,0.08130081300813008,0.46769230769230785,0.07894736842105267,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.4,0.4,0.3728813559322034,0.37288135593220345,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.36842105263157904,0.3529411764705882,0.3333333333333333,1.0,0.24999999999999994,0.9166666666666666,0.0,0.25423728813559276,0.15592515592515635,0.8848413631022335,0.0,3.170946107561769e-08,0.1249879917710801,0.20310583519808206,0.27790230350508405,0.09128674466337881,1.0,0.0,0.1461276527777775
34209168,1.0,0.27272727272727276,0.0,1.0,0.27272727272727276,0.0,0.0,0.5265900637261626,0.88,0.125,0.12121212121212122,0.7815126050420166,0.13609467455621305,0.88,0.15265325415123912,0.1526532541512391,0.14087668095794098,0.13880078919866945,0.12121212121212122,0.12121212121212122,0.190751445086705,0.1683673469387755,0.7195121951219513,0.0,0.08130081300813008,0.4369230769230771,0.11654135338345843,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.4,0.4,0.3389830508474576,0.33898305084745767,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4736842105263157,0.1764705882352941,0.6666666666666666,1.0,0.24999999999999994,0.8333333333333334,0.0,0.2832929782082329,0.17142857142857176,0.853416149068324,0.0,3.636056494264151e-08,0.1249879917710801,0.09343945847484297,0.2220208982919445,0.10963639584892669,1.0,0.0,0.1613672314499972
41253670,0.0,0.29870129870129875,0.5319477929389193,0.0,0.29870129870129875,0.5319477929389193,0.0,0.4783480541712498,1.0,0.125,0.030303030303030304,0.8823529411764707,0.029585798816568042,1.0,0.15265325415123912,0.1526532541512391,0.15331547181948418,0.1512696357959521,0.0,0.0,0.09826589595375695,0.08673469387755096,0.7195121951219513,0.0,0.08130081300813008,0.4861538461538463,0.056390977443609026,0.8414634146341463,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4067796610169491,0.4067796610169492,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.2631578947368421,0.5294117647058822,0.0,1.0,0.24999999999999994,1.0,0.0,0.2281616688396342,0.14201183431952688,0.9130434782608703,0.0,2.8526862063636507e-08,0.13462542780451028,0.3420865101183272,0.34872105027076084,0.06916395497993806,1.0,0.0,0.292088567833332
54789260,1.0,0.49350649350649356,0.1564381555861303,1.0,0.49350649350649356,0.1564381555861303,0.0,0.48431115370690375,0.84,0.125,0.15151515151515152,0.7478991596638654,0.17159763313609466,0.84,0.3269400361756171,0.32694003617561707,0.32496502134845917,0.3233339405497616,0.3484848484848485,0.3484848484848485,0.3641618497109824,0.3214285714285713,0.7195121951219513,0.0,0.08130081300813008,0.4800000000000002,0.06390977443609001,0.8292682926829268,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.30508474576271183,0.3050847457627119,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.0,0.0,0.5789473684210527,0.0,1.0,1.0,0.24999999999999994,0.75,0.0,0.31587057010785813,0.18881118881118916,0.8181818181818183,0.0,3.7104620090154916e-08,0.24667525028118015,0.2683202547657214,0.31113285562170767,0.15942685492971306,1.0,0.0,0.0388760670303023
32508179,1.0,0.48051948051948057,0.8943236181411963,1.0,0.48051948051948057,0.8943236181411963,0.0,0.27171562120663306,0.78,0.4375,0.2727272727272727,0.7394957983193275,0.25443786982248523,0.78,0.314366388499777,0.314366388499777,0.32242564594964324,0.32078842928156903,0.4545454545454546,0.4545454545454546,0.43352601156069354,0.3826530612244897,0.9634146341463412,0.2222222222222224,0.016260162601626008,0.7015384615384617,0.018796992481203013,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.44,0.44,0.288135593220339,0.3220338983050848,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.0,0.2161016949152543,0.3028846153846159,0.8478260869565221,0.0,2.7109919461297372e-08,0.2548339904158062,0.4013993788056261,0.3789444187428106,0.14178142764840543,1.0,0.0,0.0563333799999998
92165478,0.0,0.5194805194805195,0.8862640899738712,0.0,0.5194805194805195,0.8862640899738712,0.0,0.20504533833270833,0.96,0.4375,0.13636363636363635,0.8907563025210086,0.09467455621301778,0.96,0.35717534434906506,0.35717534434906495,0.35275622519723765,0.35119229602831337,0.2727272727272727,0.2727272727272727,0.2947976878612717,0.260204081632653,0.9634146341463412,0.444444444444444,0.11382113821138212,0.7753846153846156,0.15413533834586446,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.44,0.38983050847457623,0.38983050847457634,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,0.0,0.5,1.0,0.0,0.14183764495985798,0.23684210526315888,0.9405034324942788,0.0,2.3876259110304374e-08,0.12928229984566963,0.5076554534672623,0.43308807645486697,0.12262500934386557,1.0,0.0,0.3181672918333369
78351290,1.0,0.5064935064935066,0.5344028880501874,0.0,0.5064935064935066,0.8975613142647969,0.5927723006871258,0.24925074610430253,0.9,0.4375,0.18181818181818182,0.8403361344537816,0.14792899408284027,0.9,0.34586214321720005,0.34586214321720005,0.34474070749383834,0.3431574105033477,0.33333333333333337,0.33333333333333337,0.3410404624277455,0.3010204081632653,0.9634146341463412,0.2962962962962965,0.048780487804878044,0.7261538461538463,0.06390977443609025,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.44,0.44,0.3559322033898305,0.3559322033898305,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,0.0,0.5,0.9166666666666666,0.0,0.16384180790960418,0.2564102564102565,0.9130434782608703,0.0,3.295075899667421e-08,0.1652162816445933,0.3866700726722101,0.37143897852004987,0.13305503070048846,1.0,0.0,0.2346315650833341
85902746,1.0,0.8961038961038962,0.46985092712974774,1.0,0.8961038961038962,0.46985092712974774,0.0,0.1617610861174915,0.8,0.4375,0.25757575757575757,0.7563025210084034,0.23668639053254437,0.8,0.8560194070060663,0.856019407006066,0.7061923012341584,0.8135429411641776,0.5757575757575758,0.5757575757575758,0.5260115606936415,0.49489795918367335,0.9634146341463412,0.5925925925925922,0.17886178861788615,0.8246153846153849,0.24436090225563897,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.6666666666666667,0.6521739130434782,1.0,1.0,0.6666666666666666,1.0,0.68,0.68,0.7627118644067796,0.7627118644067797,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,1.0,0.5,0.6666666666666667,0.6666666666666666,0.05932203389830589,0.10769230769230809,0.3391304347826088,0.7500000000000008,3.895603015228615e-08,0.1831788041833365,0.42619121002459187,0.39157729974654487,0.14133470468448775,1.0,0.0,0.2217552049999991
68293104,1.0,0.8701298701298702,0.9545460282998625,1.0,0.8701298701298702,0.9545460282998625,0.0,0.9402723063094061,0.68,0.0625,0.25757575757575757,0.6050420168067226,0.3076923076923077,0.68,0.8230443996208973,0.8230443996208971,0.5831353017549852,0.8783483342231169,0.7727272727272727,0.7727272727272727,0.682080924855491,0.6887755102040815,0.09756097560975618,0.0,0.4959349593495935,0.049230769230769286,0.5902255639097743,0.09756097560975618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24999999999999994,0.0,0.1111111111111111,0.1111111111111111,0.08333333333333334,0.13043478260869565,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,0.5084745762711864,0.7627118644067797,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428573,0.8571428571428571,1.0,0.75,0.3333333333333333,0.8947368421052632,0.5294117647058822,1.0,1.0,0.24999999999999994,0.08333333333333334,0.6666666666666666,0.16384180790960418,0.10769230769230809,0.008695652173913123,1.0,6.957384647619855e-09,0.5489667685861818,0.4532202893060061,0.4053501921359579,0.25842400401437254,1.0,0.0,0.0358412649000019
23750186,1.0,0.8701298701298702,0.9545460282998625,1.0,0.8701298701298702,0.9545460282998625,0.0,0.7914775816477634,0.68,0.75,0.42424242424242425,0.6974789915966387,0.37278106508875747,0.68,0.8230443996208973,0.8230443996208971,0.6878109789148185,0.773419730189113,0.7727272727272727,0.7727272727272727,0.6705202312138727,0.6989795918367345,0.09756097560975618,0.25925925925925947,0.6097560975609756,0.22461538461538486,0.7593984962406014,0.09756097560975618,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.5,0.6521739130434782,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,0.711864406779661,0.711864406779661,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428573,0.8571428571428571,0.6000000000000001,0.75,0.5555555555555556,0.7894736842105263,0.6470588235294117,1.0,1.0,0.75,0.5,0.6666666666666666,0.07582515611061558,0.1781376518218626,0.25400457665903853,0.7894736842105272,5.0989135425958795e-09,0.5794054989238762,0.5961010566113238,0.47815626356376384,0.19018652021301666,1.0,0.0,0.1395541994999956
72803641,1.0,0.8701298701298702,0.9545460282998625,1.0,0.8701298701298702,0.9545460282998625,0.0,0.7575846159762978,0.68,0.5625,0.3787878787878788,0.6722689075630253,0.35502958579881666,0.68,1.0,1.0,0.976636872942966,0.9765804208343413,0.7727272727272727,0.7727272727272727,0.8265895953757226,0.7295918367346937,0.09756097560975618,0.5370370370370371,0.7317073170731707,0.27076923076923104,0.8157894736842105,0.09756097560975618,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.5,0.6521739130434782,1.0,1.0,1.0,1.0,1.0,1.0,0.9322033898305084,0.9322033898305087,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.8571428571428571,0.8571428571428571,0.8571428571428573,0.8571428571428571,0.8,0.75,0.4444444444444444,0.8421052631578947,0.5882352941176471,1.0,1.0,0.5,0.5,1.0,0.014527845036320092,0.07582417582417594,0.18260869565217402,0.9642857142857145,1.2027299422118012e-08,0.697782122111558,0.6139562521431453,0.4872545207727887,0.2740283440279288,1.0,0.0,0.0189456860000003
91052873,1.0,0.8701298701298702,0.9545460282998625,1.0,0.8701298701298702,0.9545460282998625,0.0,0.7891609360990263,0.68,0.6875,0.4090909090909091,0.6890756302521008,0.3668639053254439,0.68,0.8230443996208973,0.8230443996208971,0.5918522010572529,0.8696103723573881,0.7727272727272727,0.7727272727272727,0.6011560693641617,0.760204081632653,0.09756097560975618,0.27777777777777757,0.6178861788617886,0.22769230769230794,0.763157894736842,0.09756097560975618,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.1111111111111111,0.1111111111111111,0.08333333333333334,0.13043478260869565,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,0.5423728813559322,0.728813559322034,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428573,0.8571428571428571,0.6000000000000001,0.75,0.5555555555555556,0.7894736842105263,0.6470588235294117,1.0,1.0,0.75,0.08333333333333334,0.6666666666666666,0.14605120807789504,0.24058919803600617,0.002775208140610594,0.9574468085106389,1.4539535329410598e-09,0.655072141205971,0.6704760729595913,0.516054664907703,0.14907095585265553,1.0,0.0,0.141743160999999
72153046,1.0,0.8701298701298702,0.9545460282998625,1.0,0.8701298701298702,0.9545460282998625,0.0,0.7047900145225858,0.68,1.0,0.48484848484848486,0.7310924369747902,0.3964497041420118,0.68,0.8230443996208973,0.8230443996208971,0.5942348862949598,0.8672219298592971,0.7727272727272727,0.7727272727272727,0.589595375722543,0.7704081632653059,0.09756097560975618,1.0,0.9349593495934958,0.3476923076923081,0.9097744360902256,0.09756097560975618,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.1111111111111111,0.1111111111111111,0.08333333333333334,0.13043478260869565,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,0.559322033898305,0.711864406779661,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428573,0.8571428571428571,0.4,0.75,0.6666666666666666,0.7368421052631579,0.7058823529411764,1.0,1.0,0.9999999999999999,0.08333333333333334,0.6666666666666666,0.13771186440677918,0.3028846153846159,0.0,0.9374999999999998,0.8093689760013685,0.6477936241066473,0.5924097637016961,0.4762753269916522,0.15268137686447344,1.0,0.0,0.0292037639999964
